id,name,description,image,pool_id,draft_class_id,created_at,updated_at
1824,Dormammu,"First Appearance:
Strange Tales #126 (1964)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1359.jpg,12,,2020-08-13 02:37:39.136522,2020-08-13 02:37:39.136522
1825,Dr Manhattan,"First Appearance:
Watchmen #1 (September, 1986)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/884.jpg,12,,2020-08-13 02:37:39.408183,2020-08-13 02:37:39.408183
1826,Drax the Destroyer,"First Appearance:
Iron Man #55 (February, 1973)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/10016.jpg,12,,2020-08-13 02:37:40.106344,2020-08-13 02:37:40.106344
1827,Ego,"First Appearance:
THOR #132

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/6.jpg,12,,2020-08-13 02:37:41.626262,2020-08-13 02:37:41.626262
1828,Elastigirl,"First Appearance:
The Incredibles (Movies, 2004)

Publisher:
Dark Horse Comics",https://www.superherodb.com/pictures2/portraits/10/100/870.jpg,12,,2020-08-13 02:37:41.883518,2020-08-13 02:37:41.883518
1829,Electro,"First Appearance:
Amazing Spider-Man #9 (1964)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/7.jpg,12,,2020-08-13 02:37:42.567449,2020-08-13 02:37:42.567449
1830,Elektra,"First Appearance:
Daredevil #168

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/625.jpg,12,,2020-08-13 02:37:42.8176,2020-08-13 02:37:42.8176
1831,Elle Bishop,"First Appearance:
Heroes S02E05 - Fight or Flight

Publisher:
NBC - Heroes",https://www.superherodb.com/pictures2/portraits/10/100/1021.jpg,12,,2020-08-13 02:37:43.086465,2020-08-13 02:37:43.086465
1832,Elongated Man,"First Appearance:
Flash #112 (1960)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1381.jpg,12,,2020-08-13 02:37:43.710773,2020-08-13 02:37:43.710773
1833,Emma Frost,"First Appearance:
UNCANNY X-MEN #132

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/325.jpg,12,,2020-08-13 02:37:43.975823,2020-08-13 02:37:43.975823
1834,Enchantress,"First Appearance:
Strange Adventures #187

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/687.jpg,12,,2020-08-13 02:37:44.267435,2020-08-13 02:37:44.267435
1835,Energy,"First Appearance:
-

Publisher:
HarperCollins",https://www.superherodb.com/pictures2/portraits/10/100/1155.jpg,12,,2020-08-13 02:37:44.902515,2020-08-13 02:37:44.902515
1836,Ethan Hunt,"First Appearance:
-

Publisher:
null",https://www.superherodb.com/pictures2/portraits/10/100/10476.jpg,12,,2020-08-13 02:37:45.776734,2020-08-13 02:37:45.776734
1837,Etrigan,"First Appearance:
Demon #1 (September, 1972)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/10429.jpg,12,,2020-08-13 02:37:46.043941,2020-08-13 02:37:46.043941
1838,Evil Deadpool,"First Appearance:
Deadpool Vol 2 #44 (December, 2011)

Publisher:
Deadpool",https://www.superherodb.com/pictures2/portraits/10/100/10090.jpg,12,,2020-08-13 02:37:46.278261,2020-08-13 02:37:46.278261
1839,Evilhawk,"First Appearance:
Darkhawk #20 (October, 1992)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1516.jpg,12,,2020-08-13 02:37:46.519487,2020-08-13 02:37:46.519487
1840,Exodus,"First Appearance:
X-Factor #92 (July, 1993)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1517.jpg,12,,2020-08-13 02:37:46.898776,2020-08-13 02:37:46.898776
1841,Fabian Cortez,"First Appearance:
X-Men (Vol. 2) #1

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/24.jpg,12,,2020-08-13 02:37:47.166781,2020-08-13 02:37:47.166781
1843,Fallen One II,"First Appearance:
-

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1051.jpg,12,,2020-08-13 02:37:48.589186,2020-08-13 02:37:48.589186
1844,Faora,"First Appearance:
Action Comics #471 (May, 1977)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1502.jpg,12,,2020-08-13 02:37:48.843308,2020-08-13 02:37:48.843308
1845,Feral,"First Appearance:
NEW MUTANTS #99

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/57.jpg,12,,2020-08-13 02:37:49.119683,2020-08-13 02:37:49.119683
1846,Fighting Spirit,"First Appearance:
-

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1167.jpg,12,,2020-08-13 02:37:49.366812,2020-08-13 02:37:49.366812
1847,Fin Fang Foom,"First Appearance:
-

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1518.jpg,12,,2020-08-13 02:37:50.140208,2020-08-13 02:37:50.140208
1848,Firebird,"First Appearance:
INCREDIBLE HULK Vol. 2 #265

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/58.jpg,12,,2020-08-13 02:37:50.388176,2020-08-13 02:37:50.388176
1849,Firelord,"First Appearance:
THOR Vol. 1 #225

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/59.jpg,12,,2020-08-13 02:37:51.152334,2020-08-13 02:37:51.152334
1850,Firestar,"First Appearance:
Uncanny X-Men #193 (May, 1985)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/60.jpg,12,,2020-08-13 02:37:51.945316,2020-08-13 02:37:51.945316
1851,Firestorm,"First Appearance:
Firestorm (Volume 3) #1

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/689.jpg,12,,2020-08-13 02:37:52.185703,2020-08-13 02:37:52.185703
1853,Fixer,"First Appearance:
(as Fixer) STRANGE TALES #141

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/9.jpg,12,,2020-08-13 02:37:53.017661,2020-08-13 02:37:53.017661
1854,Flash,"First Appearance:
Flash Comics #1 (January 1940)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/891.jpg,12,,2020-08-13 02:37:53.608157,2020-08-13 02:37:53.608157
1852,Firestorm,"First Appearance:
Firestorm #1 (March, 1978)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/10395.jpg,12,296,2020-08-13 02:37:52.414722,2020-08-13 02:44:36.520854
1855,Flash Gordon,"First Appearance:
Flash Gordon #1 (september 1966)

Publisher:
null",https://www.superherodb.com/pictures2/portraits/10/100/1345.jpg,12,,2020-08-13 02:37:53.867627,2020-08-13 02:37:53.867627
1856,Flash II,"First Appearance:
Showcase #4 (October, 1956)

Publisher:
Black Racer",https://www.superherodb.com/pictures2/portraits/10/100/892.jpg,12,,2020-08-13 02:37:54.082651,2020-08-13 02:37:54.082651
1857,Flash III,"First Appearance:
Flash #110 (January, 1960)

Publisher:
Speed Demon",https://www.superherodb.com/pictures2/portraits/10/100/690.jpg,12,,2020-08-13 02:37:54.658289,2020-08-13 02:37:54.658289
1858,Flash IV,"First Appearance:
(as Impulse) Flash v.2 #91 (June 1994)* (as Kid Flash) Teen Titans v.3 #4 (December 2003)

Publisher:
Impulse",https://www.superherodb.com/pictures2/portraits/10/100/893.jpg,12,,2020-08-13 02:37:55.378152,2020-08-13 02:37:55.378152
1859,Forge,"First Appearance:
Uncanny X-Men #184

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/62.jpg,12,,2020-08-13 02:37:55.623726,2020-08-13 02:37:55.623726
1860,Franklin Richards,"First Appearance:
Fantastic Four Annual #6

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/63.jpg,12,,2020-08-13 02:37:56.371546,2020-08-13 02:37:56.371546
1861,Franklin Storm,"First Appearance:
FANTASTIC FOUR #31

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/170.jpg,12,,2020-08-13 02:37:57.028169,2020-08-13 02:37:57.028169
1862,Frenzy,"First Appearance:
X-Factor Vol 1 #4

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1108.jpg,12,,2020-08-13 02:37:57.263251,2020-08-13 02:37:57.263251
1863,Frigga,"First Appearance:
JOURNEY INTO MYSTERY #92

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/172.jpg,12,,2020-08-13 02:37:57.911816,2020-08-13 02:37:57.911816
1864,Galactus,"First Appearance:
Fantastic Four #48 (March 1966)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/862.jpg,12,,2020-08-13 02:37:58.171118,2020-08-13 02:37:58.171118
1865,Gambit,"First Appearance:
(as Gambit) Uncanny X-Men #266 (1990), (as Death) X-Men #184 (2006)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/64.jpg,12,,2020-08-13 02:37:58.40862,2020-08-13 02:37:58.40862
1866,Gamora,"First Appearance:
Strange Tales #180 (June, 1975)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/65.jpg,12,,2020-08-13 02:37:58.694156,2020-08-13 02:37:58.694156
1867,Garbage Man,"First Appearance:
Weird Worlds #1 (2011)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1467.jpg,12,,2020-08-13 02:37:59.33835,2020-08-13 02:37:59.33835
1868,Gary Bell,"First Appearance:
-

Publisher:
SyFy",https://www.superherodb.com/pictures2/portraits/10/100/1526.jpg,12,,2020-08-13 02:37:59.596695,2020-08-13 02:37:59.596695
1869,General Zod,"First Appearance:
Action Comics #845

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/837.jpg,12,,2020-08-13 02:38:00.26505,2020-08-13 02:38:00.26505
1870,Genesis,"First Appearance:
As Tolliver, mentioned) New Mutants #98 (1991), (as Tolliver, seen) X-Force #5 (1991), (as Genesis) Cable #18 (1994)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1055.jpg,12,,2020-08-13 02:38:00.943461,2020-08-13 02:38:00.943461
1871,Ghost Rider,"First Appearance:
Marvel Spotlight #5 (August, 1972)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/67.jpg,12,,2020-08-13 02:38:01.205753,2020-08-13 02:38:01.205753
1872,Ghost Rider II,"First Appearance:
Ghost Rider Vol. 2 #1

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/68.jpg,12,,2020-08-13 02:38:01.442546,2020-08-13 02:38:01.442546
1873,Giant-Man,"First Appearance:
-

Publisher:
Ant-Man",https://www.superherodb.com/pictures2/portraits/10/100/858.jpg,12,,2020-08-13 02:38:02.240007,2020-08-13 02:38:02.240007
1874,Giganta,"First Appearance:
Wonder Woman (Volume 1) #9 (1944)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1376.jpg,12,,2020-08-13 02:38:03.348407,2020-08-13 02:38:03.348407
1875,Gladiator,"First Appearance:
X-Men Vol 1 #107 October, 1977

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1521.jpg,12,,2020-08-13 02:38:03.594246,2020-08-13 02:38:03.594246
1876,Goblin Queen,"First Appearance:
Uncanny X-Men #168

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1054.jpg,12,,2020-08-13 02:38:03.82345,2020-08-13 02:38:03.82345
1877,Godzilla,"First Appearance:
Godzilla (1954)

Publisher:
",https://www.superherodb.com/pictures2/portraits/10/100/10590.jpg,12,,2020-08-13 02:38:05.805557,2020-08-13 02:38:05.805557
1878,Goku,"First Appearance:
Dragon Ball #1

Publisher:
Shueisha",https://www.superherodb.com/pictures2/portraits/10/100/1284.jpg,12,,2020-08-13 02:38:07.126513,2020-08-13 02:38:07.126513
1879,Goliath IV,"First Appearance:
(As Foster) Avengers #32 (1966); (as Black Goliath) Luke Cage, Power Man #24 (1975); (as Giant-Man) Marvel Two-in-One #55 (1979); (as Goliath) Thing #1 (2006)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/879.jpg,12,,2020-08-13 02:38:09.308061,2020-08-13 02:38:09.308061
1880,Gorilla Grodd,"First Appearance:
Flash #106 (May, 1959)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/694.jpg,12,,2020-08-13 02:38:09.562732,2020-08-13 02:38:09.562732
1881,Granny Goodness,"First Appearance:
-

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1344.jpg,12,,2020-08-13 02:38:09.83647,2020-08-13 02:38:09.83647
1882,Gravity,"First Appearance:
Gravity #1 (August, 2005)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/74.jpg,12,,2020-08-13 02:38:10.116333,2020-08-13 02:38:10.116333
1883,Green Arrow,"First Appearance:
More Fun Comics #73 (November 1941)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/696.jpg,12,,2020-08-13 02:38:11.345741,2020-08-13 02:38:11.345741
1884,Green Goblin,"First Appearance:
Amazing Spider-Man #14 (July, 1964)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/579.jpg,12,,2020-08-13 02:38:11.640676,2020-08-13 02:38:11.640676
1885,Green Goblin II,"First Appearance:
Amzing Spide-Man #31

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/25.jpg,12,,2020-08-13 02:38:12.318383,2020-08-13 02:38:12.318383
1886,Green Goblin III,"First Appearance:
As Dr. Barton Hamilton in Amazing Spider-Man #167 as Green Goblin III in Amazing Spider-Man #176

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/351.jpg,12,,2020-08-13 02:38:12.617244,2020-08-13 02:38:12.617244
1887,Green Goblin IV,"First Appearance:
(As Urich) Web of Spider-Man #125 (1995); (as Green Goblin) Green Goblin #1 (1995)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/75.jpg,12,,2020-08-13 02:38:12.886183,2020-08-13 02:38:12.886183
1888,Groot,"First Appearance:
Tales to Astonish #13 (November, 1960)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/10017.jpg,12,,2020-08-13 02:38:13.16615,2020-08-13 02:38:13.16615
1889,Guardian,"First Appearance:
X-Men Vol.1  #109 (as Weapon Alpha)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/76.jpg,12,,2020-08-13 02:38:13.464715,2020-08-13 02:38:13.464715
1890,Guy Gardner,"First Appearance:
Green Lantern Vol 2 #59

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/700.jpg,12,,2020-08-13 02:38:13.727025,2020-08-13 02:38:13.727025
1891,Hal Jordan,"First Appearance:
Showcase #22

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/697.jpg,12,,2020-08-13 02:38:14.382743,2020-08-13 02:38:14.382743
1892,Hancock,"First Appearance:
-

Publisher:
Sony Pictures",https://www.superherodb.com/pictures2/portraits/10/100/1109.jpg,12,,2020-08-13 02:38:15.290331,2020-08-13 02:38:15.290331
1893,Harley Quinn,"First Appearance:
Batman: Harley Quinn (October, 1999)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/701.jpg,12,,2020-08-13 02:38:15.537515,2020-08-13 02:38:15.537515
1894,Harry Potter,"First Appearance:
Harry Potter and the Philosopher's Stone

Publisher:
J. K. Rowling",https://www.superherodb.com/pictures2/portraits/10/100/10878.jpg,12,,2020-08-13 02:38:15.758762,2020-08-13 02:38:15.758762
1895,Havok,"First Appearance:
X-MEN #58

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/77.jpg,12,,2020-08-13 02:38:16.025907,2020-08-13 02:38:16.025907
1896,Hawk,"First Appearance:
Showcase #75 (June, 1968)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1382.jpg,12,,2020-08-13 02:38:16.327002,2020-08-13 02:38:16.327002
1897,Hawkeye,"First Appearance:
Tales of Suspense #57 (September, 1964)

Publisher:
Goliath",https://www.superherodb.com/pictures2/portraits/10/100/73.jpg,12,,2020-08-13 02:38:16.616476,2020-08-13 02:38:16.616476
1898,Hawkeye II,"First Appearance:
Young Avengers #1 (April, 2005)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/10043.jpg,12,,2020-08-13 02:38:16.877137,2020-08-13 02:38:16.877137
1899,Hawkgirl,"First Appearance:
JSA Secret Files #1 (August 1999)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/703.jpg,12,,2020-08-13 02:38:17.601728,2020-08-13 02:38:17.601728
1900,Hawkman,"First Appearance:
FLASH COMICS #1 (January 1940)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/839.jpg,12,,2020-08-13 02:38:17.856053,2020-08-13 02:38:17.856053
1901,Hawkwoman,"First Appearance:
The Brave and the Bold #34 (February-March 1961)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/702.jpg,12,,2020-08-13 02:38:18.117473,2020-08-13 02:38:18.117473
1902,Hawkwoman II,"First Appearance:
-

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1129.jpg,12,,2020-08-13 02:38:18.424893,2020-08-13 02:38:18.424893
1903,Hawkwoman III,"First Appearance:
-

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1130.jpg,12,,2020-08-13 02:38:18.693969,2020-08-13 02:38:18.693969
1904,Heat Wave,"First Appearance:
Flash #140 (November, 1963)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/705.jpg,12,,2020-08-13 02:38:18.960167,2020-08-13 02:38:18.960167
1905,Hela,"First Appearance:
Journey into Mystery #102

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/10835.jpg,12,,2020-08-13 02:38:19.247844,2020-08-13 02:38:19.247844
1906,Hellboy,"First Appearance:
Dime Press #4 (May 1, 1993)

Publisher:
Dark Horse Comics",https://www.superherodb.com/pictures2/portraits/10/100/813.jpg,12,,2020-08-13 02:38:19.493844,2020-08-13 02:38:19.493844
1907,Hellcat,"First Appearance:
Avengers #144 (February, 1976)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/79.jpg,12,,2020-08-13 02:38:19.750821,2020-08-13 02:38:19.750821
1908,Hellstorm,"First Appearance:
(as Hellstorm) West Coast Avengers (second series) #14

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/80.jpg,12,,2020-08-13 02:38:20.458753,2020-08-13 02:38:20.458753
1909,Hercules,"First Appearance:
-

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/78.jpg,12,,2020-08-13 02:38:20.718167,2020-08-13 02:38:20.718167
1910,Hiro Nakamura,"First Appearance:
-

Publisher:
NBC - Heroes",https://www.superherodb.com/pictures2/portraits/10/100/947.jpg,12,,2020-08-13 02:38:20.949331,2020-08-13 02:38:20.949331
1911,Hit-Girl,"First Appearance:
-

Publisher:
Icon Comics",https://www.superherodb.com/pictures2/portraits/10/100/1336.jpg,12,,2020-08-13 02:38:21.681181,2020-08-13 02:38:21.681181
1912,Hobgoblin,"First Appearance:
-

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/896.jpg,12,,2020-08-13 02:38:21.934308,2020-08-13 02:38:21.934308
1913,Hollow,"First Appearance:
Generation X #1 (1994)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/931.jpg,12,,2020-08-13 02:38:22.187478,2020-08-13 02:38:22.187478
1914,Hope Summers,"First Appearance:
X-Men Vol 2 #205 (2008)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1351.jpg,12,,2020-08-13 02:38:22.722765,2020-08-13 02:38:22.722765
1915,Howard the Duck,"First Appearance:
FEAR #19

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/82.jpg,12,,2020-08-13 02:38:22.948308,2020-08-13 02:38:22.948308
1916,Hulk,"First Appearance:
Incredible Hulk #1 (May, 1962)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/83.jpg,12,,2020-08-13 02:38:23.660765,2020-08-13 02:38:23.660765
1917,Human Torch,"First Appearance:
Fantastic Four #1 (1961)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/362.jpg,12,,2020-08-13 02:38:24.32348,2020-08-13 02:38:24.32348
1918,Huntress,"First Appearance:
Huntress #1 (April 1989)

Publisher:
Batgirl III",https://www.superherodb.com/pictures2/portraits/10/100/707.jpg,12,,2020-08-13 02:38:24.838601,2020-08-13 02:38:24.838601
1919,Husk,"First Appearance:
Rom Annual #3 (November, 1984)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/84.jpg,12,,2020-08-13 02:38:25.161801,2020-08-13 02:38:25.161801
1920,Hybrid,"First Appearance:
Venom Along Came A Spider #2 (as Hybrid)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/10493.jpg,12,,2020-08-13 02:38:25.454696,2020-08-13 02:38:25.454696
1921,Hydro-Man,"First Appearance:
Amazing Spider-Man #212 (January, 1981)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1451.jpg,12,,2020-08-13 02:38:26.119904,2020-08-13 02:38:26.119904
1922,Hyperion,"First Appearance:
Avengers #85

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1286.jpg,12,,2020-08-13 02:38:26.361153,2020-08-13 02:38:26.361153
1923,Iceman,"First Appearance:
X-Men #1

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/816.jpg,12,,2020-08-13 02:38:27.091613,2020-08-13 02:38:27.091613
1924,Impulse,"First Appearance:
Flash Vol 2 #92 (July, 1994)

Publisher:
Flash IV",https://www.superherodb.com/pictures2/portraits/10/100/895.jpg,12,,2020-08-13 02:38:27.327082,2020-08-13 02:38:27.327082
1925,Indigo,"First Appearance:
Green Lantern Vol 4 #25 (January, 2008)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/708.jpg,12,,2020-08-13 02:38:28.759845,2020-08-13 02:38:28.759845
1926,Ink,"First Appearance:
Young X-Men #1 (May, 2008)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/10337.jpg,12,,2020-08-13 02:38:29.466153,2020-08-13 02:38:29.466153
1927,Invisible Woman,"First Appearance:
FANTASTIC FOUR #1

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/620.jpg,12,,2020-08-13 02:38:29.741126,2020-08-13 02:38:29.741126
1928,Iron Fist,"First Appearance:
Marvel Premiere #15 (May 1974)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1120.jpg,12,,2020-08-13 02:38:30.001443,2020-08-13 02:38:30.001443
1929,Iron Man,"First Appearance:
Tales of Suspence #39 (March, 1963)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/85.jpg,12,,2020-08-13 02:38:30.695575,2020-08-13 02:38:30.695575
1930,Iron Monger,"First Appearance:
-

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/886.jpg,12,296,2020-08-13 02:38:30.942726,2020-08-13 02:44:36.524606
1931,Isis,"First Appearance:
(as Adrianna) 52 Week Three; (as Isis) 52 Week Twelve

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1164.jpg,12,,2020-08-13 02:38:31.596882,2020-08-13 02:38:31.596882
1932,Jack Bauer,"First Appearance:
24: Season 1

Publisher:
null",https://www.superherodb.com/pictures2/portraits/10/100/1203.jpg,12,,2020-08-13 02:38:32.312821,2020-08-13 02:38:32.312821
1933,Jack of Hearts,"First Appearance:
Deadly Hands of Kung Fu #22 (March, 1976)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/86.jpg,12,,2020-08-13 02:38:32.972524,2020-08-13 02:38:32.972524
1934,Jack-Jack,"First Appearance:
The Incredibles (Movie, 2004)

Publisher:
Dark Horse Comics",https://www.superherodb.com/pictures2/portraits/10/100/871.jpg,12,,2020-08-13 02:38:33.25981,2020-08-13 02:38:33.25981
1935,James Bond,"First Appearance:
Casino Royale, 1953 novel

Publisher:
Titan Books",https://www.superherodb.com/pictures2/portraits/10/100/10404.jpg,12,,2020-08-13 02:38:33.484874,2020-08-13 02:38:33.484874
1936,James T. Kirk,"First Appearance:
Star Trek S01E01: The Man Trap

Publisher:
Star Trek",https://www.superherodb.com/pictures2/portraits/10/100/10565.jpg,12,,2020-08-13 02:38:33.713952,2020-08-13 02:38:33.713952
1937,Jason Bourne,"First Appearance:
-

Publisher:
null",https://www.superherodb.com/pictures2/portraits/10/100/10477.jpg,12,,2020-08-13 02:38:35.183196,2020-08-13 02:38:35.183196
1938,Jean Grey,"First Appearance:
X-Men #1 (September, 1963)

Publisher:
Phoenix",https://www.superherodb.com/pictures2/portraits/10/100/814.jpg,12,,2020-08-13 02:38:35.457802,2020-08-13 02:38:35.457802
1939,Jennifer Kale,"First Appearance:
(Adventures into) Fear#11 (1972)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1321.jpg,12,,2020-08-13 02:38:36.810532,2020-08-13 02:38:36.810532
1940,Jesse Quick,"First Appearance:
-

Publisher:
Liberty Belle II",https://www.superherodb.com/pictures2/portraits/10/100/10544.jpg,12,,2020-08-13 02:38:37.069589,2020-08-13 02:38:37.069589
1941,Jessica Cruz,"First Appearance:
Green Lantern Vol 5 #20 (July, 2013)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/10650.jpg,12,,2020-08-13 02:38:37.76983,2020-08-13 02:38:37.76983
1942,Jessica Jones,"First Appearance:
Amazing Spider-Man #4 (September, 1963)

Publisher:
Power Woman",https://www.superherodb.com/pictures2/portraits/10/100/10403.jpg,12,,2020-08-13 02:38:38.01519,2020-08-13 02:38:38.01519
1943,Jigsaw,"First Appearance:
Amazing Spider-Man #162 (Nov. 1976)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/887.jpg,12,,2020-08-13 02:38:39.296364,2020-08-13 02:38:39.296364
1944,Jim Powell,"First Appearance:
No Ordinary Family S01E01 (2010)

Publisher:
ABC Studios",https://www.superherodb.com/pictures2/portraits/10/100/1354.jpg,12,,2020-08-13 02:38:39.5379,2020-08-13 02:38:39.5379
1945,JJ Powell,"First Appearance:
No Ordinary Family S01E01 (2010)

Publisher:
ABC Studios",https://www.superherodb.com/pictures2/portraits/10/100/1357.jpg,12,,2020-08-13 02:38:40.139951,2020-08-13 02:38:40.139951
1946,Johann Krauss,"First Appearance:
B.P.R.D. - Hollow Earth and Other Stories (2003)

Publisher:
Dark Horse Comics",https://www.superherodb.com/pictures2/portraits/10/100/1121.jpg,12,,2020-08-13 02:38:40.813246,2020-08-13 02:38:40.813246
1947,John Constantine,"First Appearance:
Swamp Thing Vol 2 #37 (June, 1985)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/718.jpg,12,,2020-08-13 02:38:41.06975,2020-08-13 02:38:41.06975
1948,John Stewart,"First Appearance:
Green Lantern Vol 2 #87

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/873.jpg,12,,2020-08-13 02:38:41.312563,2020-08-13 02:38:41.312563
